ID_Client,ID_Shop,Sex,Age,AREA_CODE_RESIDENCIAL_PHONE,PAYMENT_DAY,SHOP_RANK,MONTHS_IN_RESIDENCE,MONTHS_IN_THE_JOB,PROFESSION_CODE,MATE_INCOME,PERSONAL_NET_INCOME,QUANT_ADDITIONAL_CARDS_IN_THE_APPLICATION,TARGET_LABEL_BAD,BIN_FLAG_MOTHERS_NAME,BIN_FLAG_FATHERS_NAME,BIN_FLAG_RESIDENCE_TOWN_WORKING_TOWN,BIN_FLAG_RESIDENCE_STATE_WORKING_STATE,BIN_FLAG_RESIDENCIAL_ADDRESS_POSTAL_ADDRESS,CAT_MARITAL_STATUS,CAT_RESIDENCE_TYPE
42303,55,1,36,31,18,0,108,12,205,0.0,250.0,0,0,1,1,1,1,1,1,0
42304,12,0,35,50,12,0,36,204,702,0.0,800.0,1,0,1,1,0,1,1,1,1
42305,4,1,51,31,8,0,120,348,205,0.0,220.0,0,0,1,1,1,1,0,0,0
42306,55,1,36,31,20,0,180,180,131,0.0,300.0,0,0,1,1,0,1,1,4,0
42307,3,1,22,31,12,0,12,0,950,0.0,500.0,0,0,1,1,0,1,1,1,0
42308,96,0,39,50,18,0,12,0,999,0.0,180.0,0,0,1,1,0,1,1,0,0
42309,22,0,39,50,18,0,216,12,218,0.0,359.0,0,1,1,1,1,1,1,0,0
42310,13,1,82,31,18,0,120,12,703,0.0,1941.0,1,0,1,1,0,1,1,3,0
42311,21,1,35,31,20,0,72,96,992,0.0,700.0,0,0,1,1,0,1,1,1,1
42312,3,0,38,31,8,0,24,84,999,0.0,600.0,0,0,1,1,1,1,1,1,0
42313,7,0,22,5,18,0,60,12,26,0.0,350.0,0,0,1,1,1,1,1,0,2
42314,24,0,59,31,12,0,600,0,13,0.0,1045.0,2,0,1,1,0,1,1,0,0
42315,55,1,58,50,20,0,360,0,720,1000.0,962.0,0,0,1,1,0,1,1,1,0
42316,25,1,50,31,8,0,120,96,703,0.0,900.0,0,0,1,1,0,1,1,3,1
42317,7,0,21,50,3,0,120,12,26,0.0,220.0,0,0,0,1,1,1,1,0,2
42318,3,1,20,31,12,0,36,0,950,0.0,400.0,0,0,1,1,1,1,1,0,0
42319,24,1,18,31,8,0,216,12,40,0.0,223.0,0,1,1,1,1,1,1,0,0
42320,55,1,25,31,18,0,12,36,950,0.0,300.0,0,0,1,1,0,1,1,1,0
42321,22,1,30,50,20,0,120,0,205,0.0,250.0,0,0,0,1,0,1,1,2,0
42322,24,1,50,31,8,0,0,0,999,0.0,1545.0,0,0,1,1,1,1,1,1,1
42323,18,1,27,23,25,0,36,24,131,0.0,270.0,0,0,1,1,0,1,1,1,1
42324,11,0,37,31,18,0,336,228,999,0.0,768.0,1,1,1,1,0,1,1,0,0
42325,24,1,21,50,28,0,36,36,999,0.0,200.0,0,1,1,1,0,1,1,0,1
42326,23,1,30,31,18,0,12,12,131,0.0,300.0,0,0,1,1,1,1,1,0,0
42327,11,1,39,50,25,0,276,96,713,0.0,250.0,0,0,1,1,1,1,1,1,0
42328,20,1,26,31,12,0,12,0,999,700.0,0.0,0,0,1,1,0,1,1,1,0
42329,18,1,24,23,8,0,12,12,312,0.0,310.0,0,0,1,1,1,1,1,0,0
42330,23,1,47,31,18,0,72,156,520,0.0,487.0,1,0,1,1,1,1,1,0,0
42331,16,1,30,31,25,0,108,0,703,0.0,181.0,0,1,1,1,0,1,1,1,0
42332,25,1,25,50,20,0,12,0,165,0.0,480.0,0,1,1,1,1,1,1,2,1
42333,21,0,23,31,12,0,24,24,950,0.0,700.0,0,0,1,1,0,1,1,0,1
42334,25,0,19,31,20,0,240,0,999,0.0,440.0,0,0,1,1,1,1,1,0,0
42335,25,1,42,31,8,0,348,192,703,0.0,1546.0,1,1,1,1,0,1,1,0,0
42336,21,1,32,50,12,0,48,12,999,0.0,350.0,0,1,1,1,1,1,1,1,3
42337,25,1,47,50,28,0,240,264,501,600.0,800.0,0,0,1,1,0,1,1,1,0
42338,12,0,26,31,1,0,48,0,7,0.0,370.0,0,0,1,1,0,1,1,2,0
42339,3,1,33,31,25,0,252,156,131,0.0,550.0,0,0,1,1,0,0,1,1,0
42340,10,1,22,31,20,0,264,12,305,0.0,1380.0,0,0,1,1,1,1,1,3,0
42341,24,0,23,31,18,0,276,132,950,0.0,800.0,0,0,1,0,1,1,1,0,0
42342,3,0,61,31,25,0,336,228,515,0.0,1070.0,0,0,1,1,0,1,1,1,0
42343,4,0,48,31,20,0,36,276,999,0.0,1200.0,0,0,1,1,0,1,1,0,0
42344,22,1,45,50,12,0,132,84,713,0.0,1216.0,0,0,1,1,0,1,1,4,0
42345,17,1,37,50,25,0,360,12,720,1054.0,200.0,1,0,1,0,0,1,1,1,0
42346,55,1,43,31,28,0,48,36,950,0.0,500.0,0,1,1,1,0,1,1,0,1
42347,25,0,47,31,20,0,228,84,508,0.0,906.0,0,0,1,1,0,1,1,2,0
42348,55,1,26,50,8,0,48,0,24,0.0,390.0,0,0,1,1,1,1,1,4,0
42349,55,1,23,31,6,0,60,12,213,0.0,560.0,0,0,1,1,1,1,1,0,0
42350,12,1,21,31,12,0,252,12,26,0.0,213.0,0,0,1,1,1,1,1,1,0
42351,25,1,44,31,18,0,372,384,131,0.0,800.0,0,0,1,1,0,1,1,2,0
42352,25,0,42,31,8,0,240,36,999,0.0,400.0,0,0,1,1,1,1,1,1,0
42353,5,0,18,23,3,0,36,0,24,0.0,180.0,0,0,1,1,1,1,1,0,0
42354,15,0,29,31,25,0,264,12,999,0.0,514.0,1,0,1,1,1,1,1,1,0
42355,22,0,29,31,18,0,348,48,310,0.0,260.0,0,1,1,0,1,1,1,0,2
42356,1,1,22,31,20,0,60,12,950,0.0,280.0,0,0,1,1,0,1,1,0,2
42357,22,0,28,50,12,0,336,36,29,0.0,495.0,0,0,1,1,0,1,1,2,0
42358,20,1,46,31,12,0,240,0,725,0.0,2667.0,2,0,1,0,0,1,1,3,0
42359,22,0,22,50,20,0,12,24,26,0.0,265.0,0,0,1,1,0,1,1,0,0
42360,20,1,59,31,12,0,12,120,13,0.0,1000.0,0,0,1,1,0,1,1,4,0
42361,25,1,25,31,8,0,72,24,30,0.0,318.0,0,0,1,0,1,1,1,0,0
42362,3,0,38,31,20,0,0,24,527,0.0,267.0,0,0,1,1,0,1,1,2,0
42363,8,1,22,31,12,0,240,12,250,0.0,1650.0,0,0,1,1,1,1,1,0,0
42364,11,1,20,31,1,0,36,12,653,0.0,330.0,0,0,1,1,1,1,1,0,0
42365,20,0,33,31,12,0,48,108,35,0.0,1100.0,0,0,1,1,1,1,1,0,0
42366,12,1,18,31,28,0,216,0,950,0.0,700.0,0,0,1,1,0,1,1,0,2
42367,13,1,25,50,18,0,12,12,60,0.0,223.0,0,1,1,1,1,1,1,0,0
42368,24,0,62,31,28,0,12,96,13,0.0,3703.0,1,0,1,1,0,1,1,4,0
42369,3,1,27,31,20,0,312,12,712,0.0,520.0,0,1,1,1,1,1,1,0,0
42370,9,0,27,5,12,0,12,48,13,0.0,636.0,1,0,1,1,0,1,1,1,0
42371,25,1,27,50,20,0,264,12,950,0.0,350.0,0,0,1,1,0,1,1,0,2
42372,3,0,70,50,8,0,360,480,13,0.0,700.0,0,0,1,1,0,1,1,4,0
42373,5,0,20,23,18,0,228,0,60,0.0,480.0,0,1,1,1,1,1,1,0,2
42374,3,0,24,31,18,0,60,48,305,0.0,1049.0,1,0,1,1,0,1,1,1,0
42375,20,1,39,31,12,0,156,12,40,0.0,350.0,0,0,1,1,1,1,1,2,0
42376,55,1,34,31,28,0,360,48,725,0.0,149.0,0,0,1,1,0,1,1,0,0
42377,55,1,26,31,12,0,240,0,950,0.0,240.0,0,0,1,1,1,1,1,0,0
42378,25,1,24,31,18,0,0,0,205,0.0,250.0,0,0,1,1,1,1,1,1,1
42379,55,1,47,31,8,0,36,24,950,400.0,400.0,0,0,1,1,0,1,1,1,0
42380,7,0,25,50,28,0,72,24,49,0.0,500.0,0,0,1,1,0,1,1,0,0
42381,16,1,19,31,20,0,96,12,60,0.0,277.0,0,1,1,1,1,1,1,0,0
42382,16,1,23,31,20,0,180,12,520,0.0,458.0,0,1,1,1,0,1,1,0,0
42383,11,0,19,31,11,0,120,12,265,0.0,490.0,0,0,1,1,1,1,1,0,0
42384,7,0,26,5,1,0,12,24,732,0.0,470.0,0,0,1,1,0,1,1,1,0
42385,22,1,25,31,22,0,12,12,501,0.0,480.0,0,0,1,1,0,0,1,1,0
42386,23,1,48,31,8,0,12,252,704,0.0,1226.0,0,0,1,1,0,1,1,1,0
42387,22,0,29,50,12,0,12,60,706,0.0,500.0,0,0,1,0,0,1,1,2,0
42388,55,1,32,31,12,0,0,60,46,0.0,523.0,0,0,1,1,0,1,1,0,3
42389,25,0,25,50,18,0,36,48,24,0.0,472.0,0,0,1,1,0,1,0,0,0
42390,16,1,40,31,12,0,480,0,999,0.0,0.0,0,0,1,1,0,1,1,1,0
42391,25,1,49,31,25,0,36,36,13,0.0,1000.0,0,1,1,1,0,1,1,4,0
42392,7,0,41,5,8,0,84,72,707,0.0,229.0,0,0,1,1,1,1,1,1,0
42393,3,1,20,50,1,0,24,12,60,0.0,212.0,0,1,1,1,0,1,1,0,1
42394,16,0,39,31,20,0,240,0,923,0.0,650.0,0,1,1,1,0,1,1,0,0
42395,23,1,45,31,28,0,204,60,113,6000.0,2000.0,2,0,1,1,1,1,1,1,0
42396,19,1,46,50,12,0,96,0,13,0.0,350.0,0,0,1,1,0,1,1,0,0
42397,22,1,21,31,25,0,12,24,131,0.0,400.0,0,1,1,1,0,1,1,0,0
42398,17,1,31,31,28,0,36,12,61,0.0,600.0,0,0,1,1,1,1,1,0,0
42399,22,1,28,50,20,0,204,12,72,0.0,220.0,0,0,1,1,0,1,1,0,0
42400,22,1,23,31,25,0,276,12,950,0.0,200.0,0,1,1,1,1,1,1,0,2
42401,12,1,33,31,25,0,156,0,131,0.0,800.0,0,0,1,1,0,1,1,0,3
42402,11,1,37,31,12,0,156,180,713,0.0,697.0,0,0,1,1,1,1,1,1,0
42403,24,1,21,31,18,0,48,12,950,0.0,450.0,0,0,1,1,0,1,1,0,1
42404,17,1,21,31,25,0,24,12,35,0.0,275.0,0,0,1,1,0,1,1,0,2
42405,55,1,35,31,18,0,420,12,38,0.0,435.0,0,0,1,1,1,1,1,1,0
42406,1,1,51,31,12,0,540,12,703,0.0,250.0,0,0,1,1,0,1,1,0,0
42407,25,0,28,31,20,0,336,12,950,0.0,422.0,0,0,1,1,1,1,1,0,0
42408,24,1,71,31,12,0,684,120,13,0.0,1500.0,0,0,1,1,0,1,1,3,0
42409,17,0,35,31,8,0,84,144,911,0.0,1302.0,1,0,1,1,0,1,1,0,0
42410,25,0,18,31,28,0,180,0,999,0.0,300.0,0,0,1,1,0,1,1,0,0
42411,15,0,21,50,12,0,84,0,999,0.0,0.0,0,0,1,1,0,1,1,0,3
42412,7,0,31,5,12,0,60,156,514,0.0,1765.0,0,1,1,1,1,1,1,0,1
42413,55,1,37,50,25,0,36,0,24,0.0,310.0,0,0,1,1,1,1,1,4,3
42414,25,0,23,31,18,0,24,24,26,0.0,240.0,0,0,1,1,1,1,0,0,0
42415,21,0,20,31,20,0,24,24,999,0.0,215.0,0,0,1,1,0,1,1,0,3
42416,5,1,41,50,28,0,216,0,999,0.0,180.0,0,0,1,1,0,1,1,1,0
42417,66,0,39,31,28,0,48,84,950,0.0,840.0,0,0,1,1,1,1,1,1,0
42418,15,0,46,31,18,0,168,0,999,0.0,0.0,0,0,1,1,0,1,1,0,0
42419,55,1,34,50,18,0,180,60,100,0.0,200.0,0,1,1,1,0,1,1,1,0
42420,5,0,29,50,18,0,36,0,999,0.0,300.0,0,0,1,1,1,1,1,0,2
42421,7,0,24,5,20,0,12,132,717,0.0,350.0,0,0,1,1,1,1,1,1,1
42422,24,1,50,31,20,0,12,336,159,0.0,620.0,0,0,1,1,0,1,1,1,1
42423,20,1,56,31,12,0,48,12,205,0.0,350.0,0,0,1,1,1,1,1,4,0
42424,22,1,28,50,28,0,24,12,305,0.0,900.0,0,0,1,1,0,1,1,2,0
42425,10,1,40,31,20,0,468,120,853,0.0,500.0,0,1,1,1,0,1,1,1,0
42426,66,1,33,31,1,0,60,60,1,0.0,1147.92,0,0,1,1,1,1,1,2,0
42427,3,1,20,31,23,0,36,12,950,0.0,280.0,0,0,1,1,1,1,1,0,0
42428,22,1,21,50,12,0,48,0,950,0.0,500.0,0,1,1,1,0,1,1,0,0
42429,55,1,30,50,18,0,24,36,992,0.0,412.0,0,0,1,1,1,1,1,1,0
42430,17,0,30,50,8,0,24,12,508,0.0,300.0,0,1,1,1,0,1,1,0,0
42431,24,1,45,50,8,0,204,24,713,0.0,350.0,0,0,1,1,1,1,1,1,0
42432,11,0,20,50,8,0,216,12,999,0.0,400.0,0,1,1,1,1,1,1,0,0
42433,66,0,20,5,8,0,240,0,213,0.0,145.0,0,0,1,1,0,1,1,0,0
42434,25,1,37,31,28,0,84,24,123,0.0,368.0,0,1,1,1,0,1,1,0,0
42435,25,1,61,50,18,0,60,0,13,0.0,210.0,0,0,1,1,0,1,1,1,0
42436,18,1,39,5,23,0,360,72,712,0.0,608.0,0,0,1,1,0,1,1,1,2
42437,25,1,41,31,12,0,180,12,26,0.0,250.0,0,0,1,1,1,1,1,1,0
42438,21,1,32,31,8,0,96,48,999,0.0,1950.0,1,0,1,1,1,1,1,1,0
42439,23,1,37,31,12,0,24,132,999,0.0,609.0,2,0,1,1,1,1,1,1,0
42440,1,1,27,31,12,0,12,12,35,0.0,1141.0,1,0,1,1,0,1,1,0,0
42441,20,1,32,31,20,0,120,36,712,0.0,320.0,0,0,1,1,1,1,1,0,1
42442,4,0,32,31,3,0,192,12,908,0.0,614.0,2,0,1,1,0,1,1,2,0
42443,25,1,28,31,25,0,276,36,950,0.0,350.0,0,0,1,1,0,1,1,0,0
42444,55,0,30,31,12,0,360,36,310,0.0,350.0,0,1,1,1,1,1,1,1,0
42445,8,1,61,31,12,0,144,336,38,0.0,759.0,0,0,1,1,0,1,1,3,0
42446,55,1,21,31,25,0,84,12,653,0.0,340.0,0,1,1,1,1,1,1,0,0
42447,15,0,21,31,12,0,324,12,522,0.0,413.0,0,0,1,1,1,1,1,0,2
42448,1,1,43,50,28,0,108,72,205,0.0,300.0,0,0,1,1,1,1,1,1,0
42449,25,1,41,50,8,0,36,0,853,0.0,390.0,0,0,1,1,1,1,1,3,1
42450,24,1,59,50,16,0,120,96,950,0.0,1800.0,0,0,1,1,0,1,1,1,0
42451,2,0,18,31,8,0,216,12,950,0.0,450.0,0,1,1,1,1,1,1,0,0
42452,22,0,42,31,8,0,240,24,999,0.0,1100.0,1,1,1,1,0,1,1,1,0
42453,22,0,21,50,28,0,108,12,504,0.0,340.0,0,0,1,0,1,1,1,0,2
42454,22,1,40,31,28,0,144,168,131,0.0,600.0,0,0,1,1,0,1,1,1,0
42455,25,1,77,31,12,0,360,12,725,0.0,552.0,0,0,1,1,0,1,1,3,0
42456,18,1,30,23,12,0,156,12,131,0.0,501.76,0,0,1,1,1,1,1,1,0
42457,24,1,48,50,20,0,276,36,725,0.0,631.0,1,0,1,1,0,1,1,3,0
42458,24,1,27,50,18,0,324,0,26,0.0,210.0,0,1,1,1,1,1,1,0,0
42459,17,1,31,31,20,0,132,96,100,0.0,200.0,0,0,1,1,0,1,1,1,0
42460,24,0,31,31,25,0,24,24,527,0.0,346.0,0,0,1,1,1,1,1,2,3
42461,2,1,24,31,8,0,0,12,801,0.0,315.0,0,0,1,1,0,1,0,0,0
42462,55,1,49,50,28,0,480,228,40,0.0,356.0,0,0,1,1,0,1,1,0,0
42463,12,0,39,31,20,0,228,0,707,0.0,338.0,0,0,1,1,1,1,1,1,0
42464,13,0,20,31,8,0,240,12,514,0.0,750.0,0,0,1,1,0,1,1,0,0
42465,22,0,36,31,12,0,360,84,999,0.0,574.0,1,0,1,1,0,1,1,1,0
42466,19,1,36,50,12,0,36,48,855,0.0,200.0,0,0,1,1,0,1,1,0,0
42467,3,0,46,31,18,0,300,84,79,0.0,332.0,0,1,1,1,1,1,1,1,0
42468,12,1,32,31,18,0,48,0,720,2300.0,2300.0,0,0,1,1,0,1,1,1,0
42469,24,1,33,31,25,0,72,12,131,0.0,408.0,0,0,1,1,1,1,1,1,0
42470,9,0,19,5,8,0,24,12,514,0.0,1144.0,1,0,1,1,0,1,1,0,2
42471,20,1,39,31,20,0,12,12,38,0.0,1506.0,0,0,1,1,1,1,1,2,2
42472,25,1,19,31,18,0,228,24,137,0.0,400.0,0,1,1,1,1,1,1,0,2
42473,25,0,18,31,20,0,48,12,39,0.0,450.0,0,0,1,1,1,1,1,0,1
42474,10,0,44,31,8,0,1116,192,514,0.0,896.0,0,1,1,1,0,1,1,1,0
42475,25,1,26,31,1,0,312,48,950,0.0,250.0,0,0,1,1,0,1,1,2,0
42476,23,1,27,31,8,0,24,24,513,0.0,2250.0,1,0,1,1,1,1,1,0,0
42477,25,1,32,31,12,0,108,132,853,0.0,1100.0,0,0,1,1,1,1,1,2,0
42478,9,1,43,5,1,0,0,216,53,0.0,393.0,0,0,1,1,0,1,1,0,0
42479,10,0,33,31,12,0,12,12,39,0.0,498.0,0,1,1,1,0,1,1,1,0
42480,18,0,18,23,12,3,120,12,60,0.0,280.0,0,0,1,1,1,1,1,0,0
42481,6,1,44,50,28,0,120,120,702,0.0,450.0,0,0,1,1,0,1,1,1,0
42482,20,1,73,31,18,0,516,12,13,0.0,180.0,0,1,1,1,0,1,1,0,1
42483,25,1,50,50,12,0,12,36,63,0.0,390.0,0,0,1,1,1,1,1,0,1
42484,19,1,64,31,28,0,360,0,13,0.0,450.0,0,0,1,1,0,1,1,0,0
42485,12,1,18,31,16,0,12,12,61,0.0,250.0,0,1,1,1,1,1,1,0,3
42486,23,1,56,31,12,0,420,0,13,0.0,7871.0,0,0,1,1,0,1,1,1,0
42487,55,1,27,31,8,0,12,60,38,0.0,510.0,0,0,1,1,0,1,1,1,1
42488,12,1,39,31,1,0,156,24,165,0.0,700.0,0,0,1,1,0,1,1,1,0
42489,11,1,45,31,20,0,312,156,999,0.0,800.0,0,0,1,1,0,1,1,0,0
42490,55,0,29,31,23,0,96,12,205,0.0,180.0,0,1,1,1,1,1,1,0,1
42491,24,0,21,50,1,0,252,24,514,0.0,979.0,1,0,1,1,1,1,1,0,2
42492,25,0,31,50,18,0,372,12,39,0.0,350.0,0,1,1,1,0,1,1,0,0
42493,20,0,54,31,11,0,36,120,999,0.0,1300.0,1,0,1,1,1,1,1,1,1
42494,1,1,27,31,8,0,336,48,950,0.0,500.0,0,1,1,1,0,1,1,0,0
42495,16,1,33,31,25,0,12,12,999,0.0,300.0,0,0,1,1,0,1,1,1,0
42496,22,1,31,50,20,0,240,60,950,0.0,2200.0,0,0,0,1,0,1,1,4,0
42497,24,1,25,50,12,0,120,12,853,0.0,428.0,0,0,0,1,1,1,1,2,0
42498,25,1,20,31,8,0,240,12,801,0.0,180.0,0,0,1,1,0,1,1,0,0
42499,7,1,18,5,18,0,192,12,853,0.0,220.0,0,1,1,0,1,1,1,0,2
42500,3,1,57,31,23,0,480,108,205,0.0,800.0,0,0,1,1,0,1,1,4,0
42501,25,1,27,31,28,0,24,12,501,0.0,500.0,0,0,1,1,0,0,1,0,0
42502,22,0,70,50,20,0,336,120,703,0.0,711.0,0,0,1,1,0,1,1,3,0
42503,16,1,46,31,25,0,552,12,24,0.0,220.0,0,0,1,1,0,1,1,2,0
42504,23,1,34,31,12,0,108,168,260,0.0,1000.0,0,0,1,1,1,1,1,0,0
42505,9,1,48,50,12,0,24,48,728,0.0,3000.0,2,1,1,1,1,1,1,1,0
42506,9,1,47,5,20,0,480,0,712,0.0,1380.0,0,0,1,1,1,1,1,1,0
42507,25,0,21,50,3,0,120,24,118,0.0,220.0,0,0,1,1,0,1,1,2,0
42508,11,1,21,31,28,0,36,0,501,0.0,350.0,0,1,1,0,0,1,1,0,0
42509,25,0,19,31,8,0,228,36,32,0.0,709.0,1,0,1,1,1,1,1,0,2
42510,3,1,42,31,25,0,504,12,72,0.0,460.0,0,0,1,1,0,1,1,1,0
42511,22,1,31,31,18,0,84,120,950,0.0,500.0,0,1,1,1,0,1,1,1,0
42512,55,0,67,31,25,0,168,0,13,0.0,180.0,0,1,1,1,0,1,1,1,0
42513,24,1,41,31,12,0,492,60,222,0.0,800.0,0,0,1,1,1,1,1,4,2
42514,17,1,45,50,3,0,240,72,999,0.0,260.0,0,0,1,1,0,1,1,1,0
42515,24,1,19,50,18,0,60,12,801,0.0,480.0,0,0,1,1,1,1,1,0,0
42516,9,0,27,5,8,0,240,48,38,0.0,445.0,0,0,1,1,0,1,1,0,0
42517,10,0,54,50,12,0,120,0,999,0.0,0.0,0,1,1,1,0,1,1,1,0
42518,22,1,43,31,12,0,36,36,950,0.0,450.0,0,0,1,1,0,1,1,1,0
42519,20,1,37,31,8,0,96,180,950,0.0,2000.0,0,1,1,1,0,1,1,0,0
42520,1,1,23,31,18,0,36,60,24,0.0,500.0,0,0,1,1,0,1,1,1,1
42521,55,1,29,31,28,0,348,60,165,0.0,400.0,0,0,1,1,0,1,1,0,0
42522,20,0,49,31,22,0,108,36,450,400.0,700.0,1,0,1,1,1,1,1,1,0
42523,22,1,51,31,18,0,312,12,950,0.0,400.0,0,0,1,1,0,1,1,1,0
42524,24,1,42,31,18,0,48,48,999,0.0,600.0,0,0,1,1,1,1,1,0,1
42525,24,1,43,31,18,0,252,48,712,0.0,480.0,0,0,1,1,1,1,1,1,0
42526,25,1,62,31,25,0,360,24,704,0.0,316.0,0,0,1,1,0,1,1,4,0
42527,12,0,58,31,8,0,12,0,13,0.0,1728.0,0,0,1,1,0,1,1,1,1
42528,19,1,20,50,28,0,120,0,703,0.0,215.0,0,0,1,1,0,1,1,0,0
42529,25,1,57,31,20,0,60,72,801,0.0,252.0,0,0,1,1,1,1,1,0,0
42530,14,1,39,31,8,0,300,12,165,0.0,203.0,0,0,1,1,1,1,1,0,0
42531,23,1,50,31,20,0,228,12,26,0.0,140.0,0,0,1,1,1,1,1,1,0
42532,22,1,37,31,8,0,144,36,950,0.0,300.0,0,0,1,1,0,1,1,1,0
42533,55,0,47,31,12,0,240,180,262,0.0,1000.0,1,1,1,1,1,1,1,1,0
42534,22,1,31,50,18,0,96,36,113,0.0,500.0,0,0,1,1,0,1,1,2,0
42535,24,0,29,31,8,0,348,12,999,0.0,216.0,0,1,1,1,1,1,1,0,0
42536,25,0,23,31,12,0,240,72,950,0.0,900.0,1,0,1,1,1,1,1,0,1
42537,3,1,47,50,12,0,300,216,131,0.0,550.0,0,1,1,1,0,1,1,0,0
42538,23,1,50,31,20,0,384,120,950,0.0,450.0,0,0,1,1,0,1,1,0,0
42539,15,1,38,31,8,0,72,12,999,0.0,300.0,0,0,1,1,1,1,1,2,1
42540,12,1,27,31,8,0,72,0,950,0.0,400.0,0,0,1,1,0,1,1,1,0
42541,25,1,46,31,1,0,0,180,65,0.0,500.0,0,0,1,1,0,1,1,0,0
42542,9,1,35,5,12,0,36,36,60,0.0,804.0,0,0,1,1,0,1,1,2,0
42543,9,1,67,5,12,0,48,12,999,403.0,100.0,2,0,1,1,0,1,1,1,0
42544,21,1,26,31,12,0,60,0,801,0.0,242.0,0,0,1,1,1,1,1,0,0
42545,20,0,21,31,12,0,156,12,38,0.0,283.0,0,0,1,1,1,1,1,0,2
42546,20,1,34,31,8,0,72,24,992,0.0,400.0,0,0,1,0,1,1,1,0,1
42547,55,1,23,50,20,0,48,12,205,0.0,250.0,0,0,1,1,0,1,0,0,0
42548,24,1,18,31,12,0,120,0,806,0.0,240.0,0,0,1,1,1,1,1,0,2
42549,55,1,55,31,8,0,216,96,13,0.0,528.0,0,0,1,1,1,1,1,0,0
42550,15,1,59,31,25,0,708,12,703,0.0,2666.0,0,0,1,1,0,1,1,3,0
42551,16,1,49,31,18,0,120,0,703,0.0,936.0,0,0,1,1,0,1,1,0,0
42552,55,0,38,31,18,0,384,216,514,0.0,2200.0,1,0,1,1,0,1,1,1,0
42553,1,1,67,31,18,0,564,36,165,0.0,400.0,0,0,1,1,0,1,1,1,0
42554,15,1,18,31,12,0,48,12,999,0.0,0.0,0,0,1,1,0,1,1,0,0
42555,1,1,42,31,20,0,60,240,950,0.0,2000.0,0,0,1,1,0,1,1,1,0
42556,55,1,46,31,28,0,96,12,26,0.0,220.0,0,1,1,1,1,1,1,0,1
42557,3,1,67,31,18,0,0,180,703,0.0,600.0,0,0,1,1,0,1,1,0,1
42558,55,1,42,31,3,0,240,12,720,3400.0,3500.0,0,0,1,1,0,1,1,1,0
42559,12,1,45,31,18,0,276,0,13,0.0,272.0,0,0,1,1,0,1,1,0,0
42560,20,1,67,31,28,0,144,144,999,0.0,850.0,1,0,1,1,0,1,1,1,0
42561,19,1,37,31,12,0,120,12,703,0.0,494.0,0,1,1,1,0,1,1,3,0
42562,21,1,37,23,20,0,24,12,999,0.0,355.0,0,0,1,1,0,1,1,2,3
42563,12,1,34,31,12,0,60,0,720,500.0,657.0,0,0,1,1,0,1,1,1,0
42564,20,1,23,31,8,0,24,24,654,0.0,272.0,0,1,1,1,1,1,1,0,0
42565,13,0,52,31,18,0,36,240,32,0.0,1200.0,1,0,1,1,0,1,1,1,0
42566,23,0,36,31,12,0,24,12,514,0.0,433.0,1,1,1,1,1,1,1,4,0
42567,24,1,42,50,28,0,60,24,123,0.0,550.0,0,1,1,1,0,1,1,4,0
42568,25,1,21,31,8,0,252,48,60,0.0,228.0,0,0,1,1,1,1,1,0,0
42569,21,0,33,31,8,0,12,156,514,0.0,901.0,1,1,1,1,1,1,1,1,1
42570,55,0,25,50,20,0,240,60,999,0.0,304.0,0,0,1,1,0,1,1,0,0
42571,6,0,31,50,12,0,120,12,60,0.0,250.0,0,0,1,1,1,1,1,0,0
42572,8,1,48,31,8,0,120,48,46,0.0,700.0,0,0,1,1,1,1,1,4,1
42573,22,1,18,50,25,0,216,12,30,0.0,345.0,0,1,1,1,0,1,1,0,2
42574,20,1,29,31,12,0,48,84,713,0.0,1465.0,0,0,1,1,1,1,1,0,1
42575,25,1,28,50,20,0,84,12,130,0.0,247.0,0,0,1,1,1,1,1,1,0
42576,11,0,21,31,12,0,36,12,855,0.0,305.0,0,0,1,1,1,1,1,0,2
42577,22,0,21,50,12,0,48,24,514,0.0,621.0,0,0,1,1,0,1,1,0,0
42578,22,1,49,31,25,0,360,360,165,0.0,700.0,0,0,1,0,0,1,1,0,0
42579,2,1,65,31,20,0,168,144,113,0.0,3000.0,0,0,1,1,1,1,1,3,0
42580,15,0,24,31,12,0,216,60,514,0.0,820.0,1,0,1,1,1,1,1,0,0
42581,25,1,45,31,12,0,480,72,205,0.0,280.0,0,0,1,1,1,1,1,0,0
42582,55,1,26,31,12,0,324,12,999,0.0,350.0,0,0,1,1,0,1,1,0,0
42583,10,0,35,31,18,0,24,0,524,0.0,600.0,0,0,1,1,0,1,1,1,0
42584,1,0,18,31,12,0,204,12,855,0.0,203.0,0,1,1,1,1,1,1,0,0
42585,17,1,40,31,20,0,72,12,999,0.0,380.0,0,1,1,1,0,1,1,1,0
42586,20,1,46,31,23,0,24,264,219,0.0,1433.0,0,0,1,1,1,1,1,0,1
42587,16,1,22,31,12,0,264,48,60,0.0,220.0,0,0,1,1,1,1,1,0,0
42588,12,0,23,31,12,0,36,0,907,0.0,308.0,0,0,1,1,0,1,1,0,0
42589,22,1,36,31,25,0,216,12,131,0.0,216.0,0,0,1,1,1,1,1,1,0
42590,55,1,38,50,23,0,156,12,205,0.0,220.0,0,1,1,1,1,1,1,1,0
42591,11,0,18,31,12,0,24,0,26,0.0,239.0,0,1,1,1,1,1,1,0,0
