?ID_Shop;Age;FLAG_RESIDENCIAL_PHONE;AREA_CODE_RESIDENCIAL_PHONE;PAYMENT_DAY;SHOP_RANK;MONTHS_IN_RESIDENCE;FLAG_MOTHERS_NAME;FLAG_FATHERS_NAME;FLAG_RESIDENCE_TOWN_WORKING_TOWN;FLAG_RESIDENCE_STATE_WORKING_STATE;MONTHS_IN_THE_JOB;MATE_INCOME;FLAG_RESIDENCIAL_ADDRESS_POSTAL_ADDRESS;PERSONAL_REFERENCE_1;PERSONAL_REFERENCE_2;PERSONAL_NET_INCOME;QUANT_ADDITIONAL_CARDS_IN_THE_APPLICATION;TARGET_LABEL_BAD;Sex_Female;Marital_Status_C;Marital_Status_D;Marital_Status_O;Marital_Status_S;RESIDENCE_TYPE_A;RESIDENCE_TYPE_C;RESIDENCE_TYPE_O;PROFESSION_CODE_0;PROFESSION_CODE_1;PROFESSION_CODE_2;PROFESSION_CODE_3;PROFESSION_CODE_4;PROFESSION_CODE_5;PROFESSION_CODE_6;PROFESSION_CODE_7;PROFESSION_CODE_8
24;22;1;31;12;0;264;1;1;1;1;48;0.0;1;6;5;620.0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1
20;24;1;31;12;0;48;1;1;1;1;72;0.0;1;16;8;800.0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0
16;61;1;31;1;0;600;1;1;0;1;12;0.0;1;7;13;180.0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
25;19;1;31;28;0;24;1;1;1;1;36;0.0;1;6;7;261.0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0
55;48;1;31;28;0;120;1;1;0;1;36;0.0;1;16;5;180.0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
25;24;1;50;28;0;12;1;0;0;1;0;0.0;1;5;5;400.0;0;1;1;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
17;26;1;31;20;0;132;1;1;0;1;12;0.0;1;15;7;430.0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
5;24;0;50;20;0;120;1;1;0;1;0;0.0;1;25;3;360.0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0
55;51;1;50;18;0;240;1;1;1;1;48;0.0;1;6;7;400.0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
25;51;1;31;12;0;72;1;1;0;1;72;0.0;1;4;8;650.0;1;0;1;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0
24;21;1;31;18;0;240;1;1;1;1;12;0.0;1;6;5;220.0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0
15;32;1;31;25;0;60;1;1;1;1;96;0.0;1;5;4;400.0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0
15;51;1;31;25;0;300;1;1;1;1;24;0.0;1;11;7;500.0;2;0;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0
24;21;0;31;28;0;0;1;1;1;1;12;0.0;1;6;6;250.0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0
12;81;0;50;8;0;240;1;1;0;1;12;0.0;1;4;22;1400.0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0
16;27;1;31;8;0;36;1;1;1;1;12;0.0;1;22;20;400.0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
66;47;1;31;8;0;156;1;1;1;1;300;0.0;1;21;25;2300.0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
22;39;1;50;18;0;96;1;1;0;1;120;0.0;1;4;4;180.0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
11;52;0;50;18;0;204;1;1;1;1;12;0.0;1;20;4;810.0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
24;22;1;31;12;0;36;1;0;1;1;12;0.0;1;5;8;226.0;0;0;1;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
55;67;1;31;8;0;36;1;1;0;1;120;0.0;1;17;18;1218.0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1;28;1;31;12;0;36;1;1;0;1;72;0.0;1;6;6;220.0;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
25;44;0;50;18;0;132;1;1;1;1;156;0.0;1;5;3;290.0;0;0;1;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0
25;46;1;31;18;0;0;1;1;1;1;12;0.0;1;6;7;410.0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0
55;36;1;31;18;0;420;1;1;0;1;12;0.0;1;10;13;1350.0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
17;43;1;31;28;0;12;1;1;0;1;60;0.0;1;16;10;690.0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
17;41;1;31;8;0;120;1;1;1;1;36;0.0;1;19;22;440.0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
8;18;1;31;12;0;120;1;1;0;1;24;0.0;1;12;10;500.0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0
1;45;1;50;12;0;540;1;1;1;1;12;0.0;1;6;9;832.0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
22;19;1;31;20;0;228;1;1;0;1;0;0.0;1;5;3;220.0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0
2;20;1;31;28;0;240;1;1;0;0;36;0.0;1;6;7;550.0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
25;43;1;31;8;0;84;1;1;1;1;252;0.0;1;15;5;1024.0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16;28;0;31;25;0;12;1;1;1;1;12;0.0;1;9;12;240.0;0;1;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0
23;42;1;31;8;0;24;1;1;1;1;240;0.0;1;5;3;777.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
24;36;1;31;20;0;12;1;1;1;1;24;0.0;1;7;10;354.0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
55;33;1;31;12;0;72;1;1;0;1;12;0.0;1;5;15;400.0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
4;34;1;31;12;0;60;1;1;1;1;60;0.0;1;20;24;700.0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
3;62;1;31;12;0;156;1;1;0;1;240;0.0;1;5;5;180.0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
3;28;1;31;12;0;312;1;1;1;1;0;0.0;1;5;7;333.0;0;0;1;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0
22;25;0;31;25;0;24;1;1;1;1;60;0.0;1;4;7;472.0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
14;72;1;31;12;0;48;1;1;0;1;72;0.0;1;5;5;2429.0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
23;36;1;31;25;0;120;1;1;0;1;12;0.0;1;16;7;400.0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19;42;1;31;12;0;264;1;1;1;1;36;0.0;1;8;23;500.0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
22;44;1;50;20;0;228;1;1;1;1;12;0.0;1;7;8;321.0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
25;27;1;31;28;0;24;1;1;0;1;24;3500.0;1;6;5;2000.0;0;0;1;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
1;19;0;50;12;0;228;1;1;0;1;12;0.0;1;6;17;160.0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
24;37;1;31;12;0;372;1;1;0;1;12;0.0;1;8;9;300.0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23;32;1;31;28;0;24;1;1;0;1;60;0.0;1;5;7;600.0;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0
10;19;1;31;12;0;228;1;1;1;1;12;0.0;1;5;6;310.0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
22;18;0;31;8;0;84;1;1;1;1;12;0.0;1;7;7;220.0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
10;48;1;31;12;0;252;1;1;0;1;0;0.0;1;8;3;226.0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
24;37;0;50;8;0;300;1;1;1;1;12;0.0;1;6;5;289.0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22;26;0;31;12;0;60;1;1;0;1;36;0.0;1;17;6;350.0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24;36;1;31;20;0;144;1;1;1;1;24;0.0;1;6;5;440.0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20;18;1;31;12;0;216;1;1;1;1;24;0.0;1;23;19;191.0;0;1;1;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0
1;30;0;50;20;0;48;1;1;1;1;60;0.0;1;16;7;376.0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0
96;60;1;31;18;0;36;1;1;0;1;0;0.0;1;10;18;180.0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0
66;33;1;5;20;0;24;1;1;1;1;12;0.0;1;13;6;400.0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0
17;60;1;31;20;0;360;1;0;0;1;12;0.0;1;9;5;180.0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
22;41;0;50;12;0;0;1;1;0;1;0;0.0;1;9;3;220.0;0;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
25;36;0;50;20;0;36;1;1;0;1;0;0.0;1;6;7;400.0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7;48;1;5;12;0;36;1;1;1;1;24;0.0;1;4;6;380.0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22;19;0;50;12;0;12;1;1;1;1;12;0.0;1;5;7;250.0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
55;37;1;31;1;0;120;1;1;0;1;60;0.0;1;17;11;600.0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22;32;0;31;20;0;96;1;1;0;1;36;0.0;1;13;4;180.0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
24;21;1;31;25;0;252;1;0;0;1;24;0.0;1;14;4;278.0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0
25;28;1;31;6;0;264;1;1;1;1;0;0.0;1;12;4;1400.0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
16;26;1;31;12;0;24;1;1;0;1;84;0.0;1;16;25;312.0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
13;64;1;31;25;0;12;1;1;0;1;12;0.0;1;14;3;2299.0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
18;21;1;23;12;0;12;1;1;1;1;12;0.0;1;6;5;237.0;0;0;1;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0
17;73;1;31;8;0;180;1;1;0;1;120;0.0;1;13;19;710.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25;27;1;31;8;0;0;1;1;1;1;0;0.0;1;5;6;238.0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0
12;78;1;31;8;0;300;1;1;0;1;0;0.0;1;9;5;267.0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
18;38;1;23;6;0;216;1;1;0;1;36;0.0;1;21;15;440.0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;21;1;50;1;0;36;1;1;0;1;24;0.0;1;7;4;300.0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
25;22;0;31;1;0;240;1;1;1;1;12;0.0;1;12;7;240.0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0
22;43;1;50;28;0;144;1;1;0;1;48;800.0;1;10;11;300.0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
18;19;1;23;25;0;228;1;1;1;1;12;0.0;1;21;21;300.0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0
55;47;1;50;28;0;36;1;1;0;1;48;0.0;1;21;20;2200.0;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0
12;29;1;31;28;0;48;1;1;0;1;0;930.0;1;19;4;450.0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20;57;1;31;20;0;144;1;1;1;1;108;0.0;1;9;9;545.0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
24;62;1;50;20;0;360;1;1;0;1;12;0.0;1;8;6;981.0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
25;48;1;50;8;0;252;1;1;1;1;0;0.0;1;4;6;540.0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
22;25;0;50;28;0;240;1;1;1;1;24;0.0;1;13;11;243.0;0;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0
15;35;0;31;20;0;36;1;1;0;1;0;0.0;1;8;6;0.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
22;25;0;50;20;0;72;1;1;0;1;84;0.0;1;8;6;1300.0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
15;36;1;31;12;0;72;1;1;0;1;12;0.0;1;6;6;417.0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
3;19;1;31;20;0;180;1;1;1;1;24;0.0;1;4;8;250.0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
1;34;1;50;12;0;12;1;1;0;1;180;0.0;1;15;12;1500.0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
3;41;1;31;20;0;180;1;1;1;1;348;0.0;1;7;5;1500.0;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9;51;1;5;8;0;252;1;1;1;1;252;0.0;1;18;3;395.0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
9;56;1;5;8;0;240;1;1;0;1;12;0.0;1;15;3;1237.0;2;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
3;38;0;50;28;0;120;1;1;1;1;12;0.0;1;8;4;400.0;0;1;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0
24;37;1;31;28;0;420;1;1;0;1;96;0.0;1;14;12;1300.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
5;36;0;50;28;0;216;1;1;1;1;0;0.0;1;19;3;500.0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
25;48;1;31;1;0;12;1;1;1;1;36;0.0;1;9;7;300.0;0;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
20;65;1;31;12;0;84;1;1;0;1;0;0.0;1;7;5;1039.0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
22;46;1;50;28;0;96;1;1;0;1;72;0.0;1;5;3;1636.0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
5;69;0;50;8;0;60;1;1;0;1;0;0.0;1;15;3;1170.0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
19;58;1;31;8;0;384;1;1;0;1;0;0.0;1;7;7;230.0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
10;26;1;31;8;0;300;1;1;1;1;12;0.0;1;5;7;700.0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
55;44;1;31;18;0;408;1;1;0;1;24;0.0;1;9;5;678.0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
16;34;1;31;20;0;360;1;1;0;1;36;0.0;1;18;21;525.0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
16;38;1;31;18;0;24;1;1;0;1;228;0.0;1;23;16;1029.0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
4;45;1;31;12;0;540;1;1;0;1;12;0.0;1;23;14;329.0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
19;32;1;31;18;0;360;1;1;0;1;0;0.0;1;11;21;500.0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12;19;1;31;8;0;132;1;1;0;1;12;0.0;1;6;20;700.0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0
20;53;1;31;12;0;12;1;1;0;1;180;0.0;1;16;15;335.0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
22;43;0;50;18;0;120;1;1;0;1;48;0.0;1;5;3;180.0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11;64;1;31;18;0;240;1;1;0;1;0;0.0;1;13;10;868.0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
22;35;0;50;3;0;360;1;1;1;1;36;0.0;1;9;5;322.0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
55;23;1;31;20;0;12;1;1;0;1;0;0.0;1;5;19;490.0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
12;33;1;31;9;0;84;1;1;0;1;0;0.0;1;5;24;700.0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
23;24;1;31;12;0;36;1;1;0;1;12;0.0;1;5;5;240.0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0
55;38;0;50;12;0;24;1;1;1;1;144;0.0;1;5;7;1300.0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1
22;46;0;31;28;0;120;1;1;1;1;36;0.0;1;6;9;294.0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
7;34;1;5;18;0;48;1;1;1;1;156;0.0;1;5;6;381.0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
9;20;1;5;18;0;228;1;1;0;1;0;0.0;1;6;4;300.0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
6;43;1;5;8;0;156;1;1;1;1;84;0.0;1;22;22;570.0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
3;31;0;50;20;0;12;1;1;0;1;12;0.0;1;7;7;251.0;0;1;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0
55;26;1;50;20;0;36;1;1;0;1;0;0.0;1;20;14;360.0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
1;21;1;31;12;0;252;1;1;0;1;12;0.0;1;16;16;593.0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0
25;35;1;31;20;0;96;1;1;0;1;72;0.0;1;8;12;450.0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
22;34;1;31;12;0;48;1;1;1;1;156;0.0;1;5;15;1500.0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
22;21;0;31;20;0;252;1;1;0;1;48;0.0;1;7;3;300.0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
3;31;1;31;20;0;12;1;1;0;1;0;0.0;1;12;6;800.0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
25;36;0;50;18;0;60;1;1;0;1;12;0.0;1;8;7;300.0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
15;40;1;31;25;0;144;1;1;1;1;48;0.0;1;9;6;266.0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
25;18;1;50;12;0;216;1;1;1;1;0;0.0;1;6;6;180.0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0
22;25;0;31;3;0;240;1;1;0;1;12;0.0;1;7;5;446.0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0
22;52;1;31;18;0;48;1;1;0;1;240;0.0;1;7;7;300.0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
15;43;1;31;12;0;12;1;1;0;1;252;0.0;1;16;7;1494.0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24;51;1;31;20;0;384;1;1;1;1;60;0.0;1;5;6;482.0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
24;28;1;31;12;0;24;1;1;1;1;48;0.0;1;24;21;531.0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
55;32;1;31;20;0;384;1;1;1;1;0;0.0;1;4;9;236.0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0
1;51;1;31;25;0;288;1;1;0;1;120;0.0;1;8;6;2000.0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
11;29;1;31;20;0;12;1;1;1;1;72;0.0;1;21;6;1515.0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22;37;0;50;20;0;192;1;1;0;1;96;0.0;1;7;3;365.0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0
19;34;0;50;20;0;36;1;1;1;1;72;0.0;1;15;7;372.0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1;28;1;50;8;0;24;1;1;0;1;12;0.0;1;6;7;400.0;0;0;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0
13;31;0;50;28;0;24;1;1;1;1;0;0.0;0;7;5;1467.0;1;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0
24;32;0;31;20;0;108;1;0;1;1;12;0.0;1;5;9;336.0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
10;18;1;31;28;0;180;1;1;0;1;0;0.0;1;13;18;226.0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2;42;1;31;18;0;504;1;1;1;1;24;0.0;1;9;6;201.0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0
12;45;0;31;25;0;180;1;1;1;1;24;0.0;1;25;6;300.0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
14;24;1;31;12;0;12;1;1;1;1;48;0.0;1;5;5;650.0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
96;56;0;31;18;0;180;1;1;0;1;60;0.0;1;15;4;276.0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
21;29;1;31;28;0;36;1;1;0;1;0;0.0;1;6;7;400.0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0
55;32;1;50;28;0;0;1;1;1;1;96;0.0;1;9;4;460.0;0;0;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0
20;37;1;31;20;0;84;1;1;1;1;84;0.0;1;5;6;2500.0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
24;42;1;50;12;0;384;1;1;0;1;96;0.0;1;8;5;500.0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
2;21;1;31;20;0;48;1;1;1;1;12;0.0;1;4;3;260.0;0;1;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0
5;39;0;50;23;0;180;1;1;1;1;0;0.0;1;24;3;200.0;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1;34;1;31;28;0;408;1;1;0;1;12;0.0;1;22;10;333.0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
25;52;1;31;28;0;360;1;1;0;1;84;0.0;1;11;3;350.0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
22;27;0;50;28;0;12;1;0;0;1;120;0.0;1;7;4;560.0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
9;23;1;5;12;0;276;1;1;0;1;0;750.0;1;7;5;220.0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
10;38;1;50;23;0;132;1;1;0;1;0;0.0;1;5;9;360.0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
5;64;0;50;1;0;480;1;1;0;1;0;0.0;1;15;3;200.0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
25;42;1;31;12;0;36;1;1;0;1;48;0.0;1;5;9;800.0;0;0;1;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0
23;24;1;31;8;0;276;1;1;0;1;12;0.0;1;9;3;242.0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
25;19;0;31;8;0;0;1;1;0;1;0;0.0;1;6;5;318.0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0
18;26;1;23;28;0;48;1;1;1;1;12;0.0;0;14;13;600.0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0
6;62;1;23;6;0;480;1;1;0;1;12;850.0;1;11;12;180.0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
7;27;0;50;8;0;36;1;1;1;1;12;0.0;1;24;6;400.0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
13;64;1;31;12;0;12;1;1;0;1;120;0.0;1;7;6;5250.0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0
15;54;1;31;8;0;408;1;1;0;1;0;0.0;1;4;14;0.0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
23;55;1;31;8;0;396;1;1;1;1;204;0.0;1;12;6;1426.0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
19;19;1;31;12;0;12;1;1;1;1;12;0.0;1;23;24;260.0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0
55;29;1;31;18;0;240;1;1;1;1;24;0.0;1;22;13;550.0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25;26;1;31;20;0;0;1;1;1;1;60;0.0;1;5;6;250.0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0
3;61;0;50;18;0;24;1;1;0;1;24;0.0;1;7;7;259.0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
22;36;1;31;8;0;120;1;1;0;1;36;0.0;1;8;3;600.0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0
23;59;1;31;8;0;96;1;1;0;1;0;2885.0;1;14;8;0.0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9;28;0;5;20;0;240;1;1;0;1;12;0.0;1;7;9;450.0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0
22;38;1;31;12;0;168;1;1;0;1;72;0.0;1;4;4;300.0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
